,Unnamed: 0,Text_x,Labels_x,real,Text_y,Labels_y,syn,Text,Labels,llm,Comparison
10,10,"Vor wenigen Wochen erstach ein [Zielgruppe] einen Jesiden in einer Pizzeria in Niedersachsen. Nun meldet sich der Täter zu Wort: „Der hat meine Religion beleidigt.“ Ein Gutachter meint, der Messerstecher sei psychisch gestört. NEUSTADT AM RÜBENBERGE. Nachdem er im August einen 32jährigen Jesiden in Niedersachsen mit einem Messer erstochen hatte, hat sich nun der [Zielgruppe] Täter zu seinem Tatmotiv geäußert. „Der hat meine Religion beleidigt, der mußte sterben“, soll Adbi R. nach Informationen der Bild-Zeitung gesagt haben. In [Zielgruppe] ist die sunnitische Ausprägung des muslimischen Glaubens die Volksreligion.",1,1,"Vor wenigen Wochen erstach ein [Zielgruppe] einen Jesiden in einer Pizzeria in Niedersachsen. Nun meldet sich der Täter zu Wort: „Der hat meine Religion beleidigt.“ Ein Gutachter meint, der Messerstecher sei psychisch gestört. NEUSTADT AM RÜBENBERGE. Nachdem er im August einen 32jährigen Jesiden in Niedersachsen mit einem Messer erstochen hatte, hat sich nun der [Zielgruppe] Täter zu seinem Tatmotiv geäußert. „Der hat meine Religion beleidigt, der mußte sterben“, soll Adbi R. nach Informationen der Bild-Zeitung gesagt haben. In [Zielgruppe] ist die sunnitische Ausprägung des muslimischen Glaubens die Volksreligion.",1,1,"Vor wenigen Wochen erstach ein [Zielgruppe] einen Jesiden in einer Pizzeria in Niedersachsen. Nun meldet sich der Täter zu Wort: „Der hat meine Religion beleidigt.“ Ein Gutachter meint, der Messerstecher sei psychisch gestört. NEUSTADT AM RÜBENBERGE. Nachdem er im August einen 32jährigen Jesiden in Niedersachsen mit einem Messer erstochen hatte, hat sich nun der [Zielgruppe] Täter zu seinem Tatmotiv geäußert. „Der hat meine Religion beleidigt, der mußte sterben“, soll Adbi R. nach Informationen der Bild-Zeitung gesagt haben. In [Zielgruppe] ist die sunnitische Ausprägung des muslimischen Glaubens die Volksreligion.",1,0,2
11,11,"Währenddessen klemmt sich Kaufhausdetektiv Moradi an die Fersen des Angreifers. Der 57-Jährige rennt ihm wie auch andere mutige Passanten durch die Innenstadt hinterher, redet auf den [Gruppe3] ein. Im Internet ist in kurzen Videos zu sehen, was sich nach dem Angriff in der Universitätsstadt abspielt. Der mutmaßlich heute 33 Jahre alte [Zielgruppe] - die Behörden wissen nicht sicher, wann er geboren wurde - taumelt über das Pflaster. Er ist barfuß, in der linken Hand hält er das Messer.",1,1,"Währenddessen klemmt sich Kaufhausdetektiv Moradi an die Fersen des Angreifers. Der 57-Jährige rennt ihm wie auch andere mutige Passanten durch die Innenstadt hinterher, redet auf den [Gruppe3] ein. Im Internet ist in kurzen Videos zu sehen, was sich nach dem Angriff in der Universitätsstadt abspielt. Der mutmaßlich heute 33 Jahre alte [Zielgruppe] - die Behörden wissen nicht sicher, wann er geboren wurde - taumelt über das Pflaster. Er ist barfuß, in der linken Hand hält er das Messer.",1,0,"Währenddessen klemmt sich Kaufhausdetektiv Moradi an die Fersen des Angreifers. Der 57-Jährige rennt ihm wie auch andere mutige Passanten durch die Innenstadt hinterher, redet auf den [Gruppe3] ein. Im Internet ist in kurzen Videos zu sehen, was sich nach dem Angriff in der Universitätsstadt abspielt. Der mutmaßlich heute 33 Jahre alte [Zielgruppe] - die Behörden wissen nicht sicher, wann er geboren wurde - taumelt über das Pflaster. Er ist barfuß, in der linken Hand hält er das Messer.",1,0,2
12,12,"
Vorgeworfen werden dem [Zielgruppe] drei Morde und versuchter Mord in elf Fällen. Am Ende wird wohl eine Einweisung in eine psychiatrische Anstalt stehen. Die Generalstaatsanwaltschaft München geht offenbar nicht davon aus, dass der Mann schuldfähig ist. Sie hat eine Antragsschrift ans Landgericht gerichtet, was bedeutet, dass sie eine Unterbringung fordert.",1,1,"
Vorgeworfen werden dem [Zielgruppe] drei Morde und versuchter Mord in elf Fällen. Am Ende wird wohl eine Einweisung in eine psychiatrische Anstalt stehen. Die Generalstaatsanwaltschaft München geht offenbar nicht davon aus, dass der Mann schuldfähig ist. Sie hat eine Antragsschrift ans Landgericht gerichtet, was bedeutet, dass sie eine Unterbringung fordert.",1,1,"
Vorgeworfen werden dem [Zielgruppe] drei Morde und versuchter Mord in elf Fällen. Am Ende wird wohl eine Einweisung in eine psychiatrische Anstalt stehen. Die Generalstaatsanwaltschaft München geht offenbar nicht davon aus, dass der Mann schuldfähig ist. Sie hat eine Antragsschrift ans Landgericht gerichtet, was bedeutet, dass sie eine Unterbringung fordert.",1,0,2
13,13,"Der SPIEGEL feiert jede Attacke gegen die rechtskonservative Politikern Giorgia Meloni. Als Twitter ein Video löschte, das Meloni gepostet hatte, erntete dieser Schritt nur Lob seitens der Linkspresse. Das Video zeigte die brutale Vergewaltigung einer Frau auf offener Straße. Der Täter ein afrikanischer [Zielgruppe]. Immer wieder erschüttern solche Taten die Öffentlichkeit und der Ruf nach einem Ende der Einwanderungswelle wird immer größer. Der linken EU-Mafia war es gelungen, die Querfrontregierung aus LEGA und 5 Sterne mit Ex-Innenminister Salvini abzusägen und Bankermarionette Draghi an die Macht zu bringen. Doch nun wird wieder einmal gewählt und ausgerechnet eine Frau könnte Italien aus der Misere führen und die EU ins Verderben stürzen. Und Salvini wäre neben Berlusconi als Bündnispartner wieder mit von der Partie. Keine Frage, dass solche Aussichten für Schnappatmung bei der Linkspresse sorgen.",1,1,"Der SPIEGEL feiert jede Attacke gegen die rechtskonservative Politikern Giorgia Meloni. Als Twitter ein Video löschte, das Meloni gepostet hatte, erntete dieser Schritt nur Lob seitens der Linkspresse. Das Video zeigte die brutale Vergewaltigung einer Frau auf offener Straße. Der Täter ein afrikanischer [Zielgruppe]. Immer wieder erschüttern solche Taten die Öffentlichkeit und der Ruf nach einem Ende der Einwanderungswelle wird immer größer. Der linken EU-Mafia war es gelungen, die Querfrontregierung aus LEGA und 5 Sterne mit Ex-Innenminister Salvini abzusägen und Bankermarionette Draghi an die Macht zu bringen. Doch nun wird wieder einmal gewählt und ausgerechnet eine Frau könnte Italien aus der Misere führen und die EU ins Verderben stürzen. Und Salvini wäre neben Berlusconi als Bündnispartner wieder mit von der Partie. Keine Frage, dass solche Aussichten für Schnappatmung bei der Linkspresse sorgen.",1,1,"Der SPIEGEL feiert jede Attacke gegen die rechtskonservative Politikern Giorgia Meloni. Als Twitter ein Video löschte, das Meloni gepostet hatte, erntete dieser Schritt nur Lob seitens der Linkspresse. Das Video zeigte die brutale Vergewaltigung einer Frau auf offener Straße. Der Täter ein afrikanischer [Zielgruppe]. Immer wieder erschüttern solche Taten die Öffentlichkeit und der Ruf nach einem Ende der Einwanderungswelle wird immer größer. Der linken EU-Mafia war es gelungen, die Querfrontregierung aus LEGA und 5 Sterne mit Ex-Innenminister Salvini abzusägen und Bankermarionette Draghi an die Macht zu bringen. Doch nun wird wieder einmal gewählt und ausgerechnet eine Frau könnte Italien aus der Misere führen und die EU ins Verderben stürzen. Und Salvini wäre neben Berlusconi als Bündnispartner wieder mit von der Partie. Keine Frage, dass solche Aussichten für Schnappatmung bei der Linkspresse sorgen.",1,0,2
14,14,"Exklusiv [Zielgruppe] KSK beschäftigte Ortskraft mit Terrorismus-Bezug 01.03.2023 - 06:00 Uhr Die Eliteeinheit KSK arbeitete laut BR mit einem [Zielgruppe] zusammen, vor dem Geheimdienste warnten. Im August 2021 evakuierte das Auswärtige Amt ihn - obwohl das Verteidigungsministerium dagegen war. Die Ministerien und das KSK schweigen dazu.
Exklusiv Nachhaltigkeitsversprechen Greenwashing bei Zalando-Retouren 28.02.2023 - 17:00 Uhr Europas größter Mode-Onlinehändler Zalando verspricht einen nachhaltigen Umgang mit Retouren. Doch das Unternehmen täuscht Kundinnen und Kunden, wie eine SWR-Recherche mit der ""Zeit"" und der Recherche-Plattform Flip zeigt.
Exklusiv Flucht über das Mittelmeer Ministerium will Seenotrettung offenbar einschränken 28.02.2023 - 16:45 Uhr Immer wieder geraten auf dem Mittelmeer Boote mit [Gruppe4] in Seenot. Kürzlich kamen bei einem solchen Unglück mehr als 60 Menschen ums Leben. Dennoch plant das Verkehrsministerium offenbar, die Seenotrettung weiter einzuschränken. Von L. Straatmann.",1,0,"Exklusiv [Zielgruppe] KSK beschäftigte Ortskraft mit Terrorismus-Bezug 01.03.2023 - 06:00 Uhr Die Eliteeinheit KSK arbeitete laut BR mit einem [Zielgruppe] zusammen, vor dem Geheimdienste warnten. Im August 2021 evakuierte das Auswärtige Amt ihn - obwohl das Verteidigungsministerium dagegen war. Die Ministerien und das KSK schweigen dazu.
Exklusiv Nachhaltigkeitsversprechen Greenwashing bei Zalando-Retouren 28.02.2023 - 17:00 Uhr Europas größter Mode-Onlinehändler Zalando verspricht einen nachhaltigen Umgang mit Retouren. Doch das Unternehmen täuscht Kundinnen und Kunden, wie eine SWR-Recherche mit der ""Zeit"" und der Recherche-Plattform Flip zeigt.
Exklusiv Flucht über das Mittelmeer Ministerium will Seenotrettung offenbar einschränken 28.02.2023 - 16:45 Uhr Immer wieder geraten auf dem Mittelmeer Boote mit [Gruppe4] in Seenot. Kürzlich kamen bei einem solchen Unglück mehr als 60 Menschen ums Leben. Dennoch plant das Verkehrsministerium offenbar, die Seenotrettung weiter einzuschränken. Von L. Straatmann.",1,0,"Exklusiv [Zielgruppe] KSK beschäftigte Ortskraft mit Terrorismus-Bezug 01.03.2023 - 06:00 Uhr Die Eliteeinheit KSK arbeitete laut BR mit einem [Zielgruppe] zusammen, vor dem Geheimdienste warnten. Im August 2021 evakuierte das Auswärtige Amt ihn - obwohl das Verteidigungsministerium dagegen war. Die Ministerien und das KSK schweigen dazu.
Exklusiv Nachhaltigkeitsversprechen Greenwashing bei Zalando-Retouren 28.02.2023 - 17:00 Uhr Europas größter Mode-Onlinehändler Zalando verspricht einen nachhaltigen Umgang mit Retouren. Doch das Unternehmen täuscht Kundinnen und Kunden, wie eine SWR-Recherche mit der ""Zeit"" und der Recherche-Plattform Flip zeigt.
Exklusiv Flucht über das Mittelmeer Ministerium will Seenotrettung offenbar einschränken 28.02.2023 - 16:45 Uhr Immer wieder geraten auf dem Mittelmeer Boote mit [Gruppe4] in Seenot. Kürzlich kamen bei einem solchen Unglück mehr als 60 Menschen ums Leben. Dennoch plant das Verkehrsministerium offenbar, die Seenotrettung weiter einzuschränken. Von L. Straatmann.",1,0,3
15,15,"Dresden (dpa/sn) - Bei einer Auseinandersetzung am Montagabend in der Dresdner Erstaufnahmeeinrichtung sind fünf Bewohner und ein Wachmann verletzt worden. Nach Angaben der Polizei vom Dienstag gingen je 15 Männer aus [Zielgruppe] und dem Irak mit Gegenständen wie Latten, Gürteln und Stühlen aufeinander los. Drei 22 und 30 Jahre alte [Zielgruppe] und zwei 17- und 22-jährige Iraker erlitten Blessuren, ""einige Schnittverletzungen"", sagte ein Polizeisprecher. Auch ein Wachmann bekam etwas ab, als er den Streit schlichten wollte. Woran der sich entzündete, ist noch unklar. Gegen die fünf verletzten Bewohner wird wegen besonders schweren Fall des Landfriedensbruchs ermittelt.",1,0,"Dresden (dpa/sn) - Bei einer Auseinandersetzung am Montagabend in der Dresdner Erstaufnahmeeinrichtung sind fünf Bewohner und ein Wachmann verletzt worden. Nach Angaben der Polizei vom Dienstag gingen je 15 Männer aus [Zielgruppe] und dem Irak mit Gegenständen wie Latten, Gürteln und Stühlen aufeinander los. Drei 22 und 30 Jahre alte [Zielgruppe] und zwei 17- und 22-jährige Iraker erlitten Blessuren, ""einige Schnittverletzungen"", sagte ein Polizeisprecher. Auch ein Wachmann bekam etwas ab, als er den Streit schlichten wollte. Woran der sich entzündete, ist noch unklar. Gegen die fünf verletzten Bewohner wird wegen besonders schweren Fall des Landfriedensbruchs ermittelt.",1,1,"Dresden (dpa/sn) - Bei einer Auseinandersetzung am Montagabend in der Dresdner Erstaufnahmeeinrichtung sind fünf Bewohner und ein Wachmann verletzt worden. Nach Angaben der Polizei vom Dienstag gingen je 15 Männer aus [Zielgruppe] und dem Irak mit Gegenständen wie Latten, Gürteln und Stühlen aufeinander los. Drei 22 und 30 Jahre alte [Zielgruppe] und zwei 17- und 22-jährige Iraker erlitten Blessuren, ""einige Schnittverletzungen"", sagte ein Polizeisprecher. Auch ein Wachmann bekam etwas ab, als er den Streit schlichten wollte. Woran der sich entzündete, ist noch unklar. Gegen die fünf verletzten Bewohner wird wegen besonders schweren Fall des Landfriedensbruchs ermittelt.",1,0,2
16,16,"Nach den jüngsten Randalen zu Halloween hatte Integrationsministerin Susanne Raab gesagt, dass Integration in solchen Fällen „nicht die richtige Möglichkeit“ sei. In Linz und Salzburg hatten fast 150 junge Männer mit umgebauten Feuerwerkskörpern randaliert und sich Straßenschlachten mit der Polizei geliefert. Die weit überwiegende Mehrheit der Täter waren Asylbewerber und meist außereuropäische [Gruppe4]. Innenminister Gerald Karner gelobte, die „Härte des Gesetzes“ auszuschöpfen. Alle Aufenthaltstitel von Nicht-EU-Ausländern sollen geprüft werden. Sogar nach [Gruppe7] und [Zielgruppe] will der ÖVP-Politiker angeblich lieber heute als morgen abschieben. 28 [Gruppe7] und 14 [Zielgruppe] waren unter den Angreifern auf die öffentliche Ordnung. Aber auch der Weg dahin dürfte weit sein und von EU-Paragraphen – gleich Pollern – blockiert. Man wird sehen, was an der neuen ÖVP-Regierungsrhetorik „Placebostrategie“ oder gleich nur Schauspielerei ist, wie die oppositionelle FPÖ sogleich vermutete.",1,1,"Nach den jüngsten Randalen zu Halloween hatte Integrationsministerin Susanne Raab gesagt, dass Integration in solchen Fällen „nicht die richtige Möglichkeit“ sei. In Linz und Salzburg hatten fast 150 junge Männer mit umgebauten Feuerwerkskörpern randaliert und sich Straßenschlachten mit der Polizei geliefert. Die weit überwiegende Mehrheit der Täter waren Asylbewerber und meist außereuropäische [Gruppe4]. Innenminister Gerald Karner gelobte, die „Härte des Gesetzes“ auszuschöpfen. Alle Aufenthaltstitel von Nicht-EU-Ausländern sollen geprüft werden. Sogar nach [Gruppe7] und [Zielgruppe] will der ÖVP-Politiker angeblich lieber heute als morgen abschieben. 28 [Gruppe7] und 14 [Zielgruppe] waren unter den Angreifern auf die öffentliche Ordnung. Aber auch der Weg dahin dürfte weit sein und von EU-Paragraphen – gleich Pollern – blockiert. Man wird sehen, was an der neuen ÖVP-Regierungsrhetorik „Placebostrategie“ oder gleich nur Schauspielerei ist, wie die oppositionelle FPÖ sogleich vermutete.",1,1,"Nach den jüngsten Randalen zu Halloween hatte Integrationsministerin Susanne Raab gesagt, dass Integration in solchen Fällen „nicht die richtige Möglichkeit“ sei. In Linz und Salzburg hatten fast 150 junge Männer mit umgebauten Feuerwerkskörpern randaliert und sich Straßenschlachten mit der Polizei geliefert. Die weit überwiegende Mehrheit der Täter waren Asylbewerber und meist außereuropäische [Gruppe4]. Innenminister Gerald Karner gelobte, die „Härte des Gesetzes“ auszuschöpfen. Alle Aufenthaltstitel von Nicht-EU-Ausländern sollen geprüft werden. Sogar nach [Gruppe7] und [Zielgruppe] will der ÖVP-Politiker angeblich lieber heute als morgen abschieben. 28 [Gruppe7] und 14 [Zielgruppe] waren unter den Angreifern auf die öffentliche Ordnung. Aber auch der Weg dahin dürfte weit sein und von EU-Paragraphen – gleich Pollern – blockiert. Man wird sehen, was an der neuen ÖVP-Regierungsrhetorik „Placebostrategie“ oder gleich nur Schauspielerei ist, wie die oppositionelle FPÖ sogleich vermutete.",1,0,2
17,17,"Seit April muss sich der beschuldigte [Zielgruppe] um die 30 - das genaue Alter ist den Behörden nicht bekannt - in dem Sicherungsverfahren verantworten. Es gilt als erwiesen, dass er in der Würzburger Innenstadt drei ihm unbekannte Frauen mit einem Messer tötete. Zudem gab es vier schwer verletzte Frauen. Ein damals 11-jähriges Mädchen und ein 16-Jähriger wurden ebenfalls schwer verletzt. Hinzu kamen drei Leichtverletzte. Ein angegriffener Polizist blieb unverletzt.",1,1,"Seit April muss sich der beschuldigte [Zielgruppe] um die 30 - das genaue Alter ist den Behörden nicht bekannt - in dem Sicherungsverfahren verantworten. Es gilt als erwiesen, dass er in der Würzburger Innenstadt drei ihm unbekannte Frauen mit einem Messer tötete. Zudem gab es vier schwer verletzte Frauen. Ein damals 11-jähriges Mädchen und ein 16-Jähriger wurden ebenfalls schwer verletzt. Hinzu kamen drei Leichtverletzte. Ein angegriffener Polizist blieb unverletzt.",1,1,"Seit April muss sich der beschuldigte [Zielgruppe] um die 30 - das genaue Alter ist den Behörden nicht bekannt - in dem Sicherungsverfahren verantworten. Es gilt als erwiesen, dass er in der Würzburger Innenstadt drei ihm unbekannte Frauen mit einem Messer tötete. Zudem gab es vier schwer verletzte Frauen. Ein damals 11-jähriges Mädchen und ein 16-Jähriger wurden ebenfalls schwer verletzt. Hinzu kamen drei Leichtverletzte. Ein angegriffener Polizist blieb unverletzt.",1,0,2
18,18,"Was jetzt? Brutales Massaker in Bad Kreuznach oder doch nur (Messer-)“Rangelei”? In der Nacht von Freitag auf Samstag kam es in dem idyllischen rheinland-pfälzischen Nahestädtchen zur einer gewaltsamen Auseinandersetzung vor einer Bar. Auslöser war wohl Zoff um einen Geldspielautomat. Entgegen anfänglicher Behauptungen, es handele sich bei den Kombattanten um [Gruppe6] und [Zielgruppe] (was angesichts des örtlichen Kreuznacher Vielfalt-Mixes naheliegend gewesen wäre) waren die Beteiligten diesmal zur Abwechslung zwei bulgarische Familien.",1,1,"Was jetzt? Brutales Massaker in Bad Kreuznach oder doch nur (Messer-)“Rangelei”? In der Nacht von Freitag auf Samstag kam es in dem idyllischen rheinland-pfälzischen Nahestädtchen zur einer gewaltsamen Auseinandersetzung vor einer Bar. Auslöser war wohl Zoff um einen Geldspielautomat. Entgegen anfänglicher Behauptungen, es handele sich bei den Kombattanten um [Gruppe6] und [Zielgruppe] (was angesichts des örtlichen Kreuznacher Vielfalt-Mixes naheliegend gewesen wäre) waren die Beteiligten diesmal zur Abwechslung zwei bulgarische Familien.",1,1,"Was jetzt? Brutales Massaker in Bad Kreuznach oder doch nur (Messer-)“Rangelei”? In der Nacht von Freitag auf Samstag kam es in dem idyllischen rheinland-pfälzischen Nahestädtchen zur einer gewaltsamen Auseinandersetzung vor einer Bar. Auslöser war wohl Zoff um einen Geldspielautomat. Entgegen anfänglicher Behauptungen, es handele sich bei den Kombattanten um [Gruppe6] und [Zielgruppe] (was angesichts des örtlichen Kreuznacher Vielfalt-Mixes naheliegend gewesen wäre) waren die Beteiligten diesmal zur Abwechslung zwei bulgarische Familien.",1,0,2
19,19,"Dabei beschiss der [Zielgruppe] schon bei seiner Ankunft in Deutschland im Jahr 2015 und behauptete, er sei 1997 geboren. Vermutlich, um sich mit dem dadurch vorgetäuschten Alter von 18 Jahren die bevorzugte Schutzbehandlung als „unbegleiteter minderjähriger [Gruppe3]“ zu erschleichen. Nach seiner Festnahme im vergangenen Jahr gab er zu, schon im Jahr 1989 geboren zu sein. Demnach war er zum Tatzeitpunkt 32 Jahre alt.",1,1,"Dabei beschiss der [Zielgruppe] schon bei seiner Ankunft in Deutschland im Jahr 2015 und behauptete, er sei 1997 geboren. Vermutlich, um sich mit dem dadurch vorgetäuschten Alter von 18 Jahren die bevorzugte Schutzbehandlung als „unbegleiteter minderjähriger [Gruppe3]“ zu erschleichen. Nach seiner Festnahme im vergangenen Jahr gab er zu, schon im Jahr 1989 geboren zu sein. Demnach war er zum Tatzeitpunkt 32 Jahre alt.",1,1,"Dabei beschiss der [Zielgruppe] schon bei seiner Ankunft in Deutschland im Jahr 2015 und behauptete, er sei 1997 geboren. Vermutlich, um sich mit dem dadurch vorgetäuschten Alter von 18 Jahren die bevorzugte Schutzbehandlung als „unbegleiteter minderjähriger [Gruppe3]“ zu erschleichen. Nach seiner Festnahme im vergangenen Jahr gab er zu, schon im Jahr 1989 geboren zu sein. Demnach war er zum Tatzeitpunkt 32 Jahre alt.",1,0,2
20,20,"Nacken, Kopf, Oberkörper - mit unvorstellbarer Wucht soll der [Zielgruppe] das Messer immer wieder in die ihm unbekannten Menschen gerammt haben. Drei Frauen im Alter von 24, 49 und 82 Jahren sterben. Vier weitere Frauen, ein damals 11-jähriges Mädchen und ein 16-Jähriger überleben schwer verletzt. Hinzu kommen drei Leichtverletzte. Ein angegriffener Polizist bleibt unversehrt.",1,1,"Nacken, Kopf, Oberkörper - mit unvorstellbarer Wucht soll der [Zielgruppe] das Messer immer wieder in die ihm unbekannten Menschen gerammt haben. Drei Frauen im Alter von 24, 49 und 82 Jahren sterben. Vier weitere Frauen, ein damals 11-jähriges Mädchen und ein 16-Jähriger überleben schwer verletzt. Hinzu kommen drei Leichtverletzte. Ein angegriffener Polizist bleibt unversehrt.",1,1,"Nacken, Kopf, Oberkörper - mit unvorstellbarer Wucht soll der [Zielgruppe] das Messer immer wieder in die ihm unbekannten Menschen gerammt haben. Drei Frauen im Alter von 24, 49 und 82 Jahren sterben. Vier weitere Frauen, ein damals 11-jähriges Mädchen und ein 16-Jähriger überleben schwer verletzt. Hinzu kommen drei Leichtverletzte. Ein angegriffener Polizist bleibt unversehrt.",1,0,2
21,21,"Ein junger Iraker kommt 2015 als [Zielgruppe] nach Deutschland. Später stellt sich heraus, daß er in seiner Heimat an der öffentlichen Hinrichtung eines Offiziers durch die Terrormiliz IS beteiligt war. Nun soll der [Gruppe4] abgeschoben werden.",1,0,"Ein junger Iraker kommt 2015 als [Zielgruppe] nach Deutschland. Später stellt sich heraus, daß er in seiner Heimat an der öffentlichen Hinrichtung eines Offiziers durch die Terrormiliz IS beteiligt war. Nun soll der [Gruppe4] abgeschoben werden.",1,1,"Ein junger Iraker kommt 2015 als [Zielgruppe] nach Deutschland. Später stellt sich heraus, daß er in seiner Heimat an der öffentlichen Hinrichtung eines Offiziers durch die Terrormiliz IS beteiligt war. Nun soll der [Gruppe4] abgeschoben werden.",1,0,2
22,22,"Am 17. Juli 2014 stürzt Flug MH17 über der Ost[Zielgruppe] ab, alle 298 Menschen an Bord sterben. Schnell ist klar: Die Passagiermaschine wurde abgeschossen. Nun hat in den Niederlanden ein Prozess gegen drei Russen und einen [Zielgruppe] begonnen, die die Rakete in die Ost[Zielgruppe] gebracht haben sollen.",1,1,"Am 17. Juli 2014 stürzt Flug MH17 über der Ost[Zielgruppe] ab, alle 298 Menschen an Bord sterben. Schnell ist klar: Die Passagiermaschine wurde abgeschossen. Nun hat in den Niederlanden ein Prozess gegen drei Russen und einen [Zielgruppe] begonnen, die die Rakete in die Ost[Zielgruppe] gebracht haben sollen.",1,1,"Am 17. Juli 2014 stürzt Flug MH17 über der Ost[Zielgruppe] ab, alle 298 Menschen an Bord sterben. Schnell ist klar: Die Passagiermaschine wurde abgeschossen. Nun hat in den Niederlanden ein Prozess gegen drei Russen und einen [Zielgruppe] begonnen, die die Rakete in die Ost[Zielgruppe] gebracht haben sollen.",1,0,2
23,23,"Die Generalstaatsanwaltschaft München geht davon aus, daß der „[Gruppe3]“ schuldunfähig war. Am Ende der Verhandlung dürfte damit die dauerhafte Unterbringung des [Zielgruppe] in einer Psychiatrie stehen. Als Motiv vermutet die Generalstaatsanwaltschaft „Haß auf Deutschland“.",1,1,"Die Generalstaatsanwaltschaft München geht davon aus, daß der „[Gruppe3]“ schuldunfähig war. Am Ende der Verhandlung dürfte damit die dauerhafte Unterbringung des [Zielgruppe] in einer Psychiatrie stehen. Als Motiv vermutet die Generalstaatsanwaltschaft „Haß auf Deutschland“.",1,1,"Die Generalstaatsanwaltschaft München geht davon aus, daß der „[Gruppe3]“ schuldunfähig war. Am Ende der Verhandlung dürfte damit die dauerhafte Unterbringung des [Zielgruppe] in einer Psychiatrie stehen. Als Motiv vermutet die Generalstaatsanwaltschaft „Haß auf Deutschland“.",1,0,2
24,24,"Der international beachtete Koblenzer Prozess hatte mit zwei Angeklagten begonnen. Im Februar 2021 ist der Jüngere, der [Zielgruppe] Eyad A., bereits zu viereinhalb Jahren Haft wegen Beihilfe zu einem Verbrechen gegen die Menschlichkeit verurteilt worden. Der 45-Jährige hatte nach Überzeugung der Richter in [Zielgruppe] 2011 dazu beigetragen, 30 Demonstranten des sogenannten Arabischen Frühlings ins Foltergefängnis des Hauptangeklagten zu bringen. Über die Revision von Eyad A. gegen sein Urteil ist noch nicht entschieden.",1,1,"Der international beachtete Koblenzer Prozess hatte mit zwei Angeklagten begonnen. Im Februar 2021 ist der Jüngere, der [Zielgruppe] Eyad A., bereits zu viereinhalb Jahren Haft wegen Beihilfe zu einem Verbrechen gegen die Menschlichkeit verurteilt worden. Der 45-Jährige hatte nach Überzeugung der Richter in [Zielgruppe] 2011 dazu beigetragen, 30 Demonstranten des sogenannten Arabischen Frühlings ins Foltergefängnis des Hauptangeklagten zu bringen. Über die Revision von Eyad A. gegen sein Urteil ist noch nicht entschieden.",1,0,"Der international beachtete Koblenzer Prozess hatte mit zwei Angeklagten begonnen. Im Februar 2021 ist der Jüngere, der [Zielgruppe] Eyad A., bereits zu viereinhalb Jahren Haft wegen Beihilfe zu einem Verbrechen gegen die Menschlichkeit verurteilt worden. Der 45-Jährige hatte nach Überzeugung der Richter in [Zielgruppe] 2011 dazu beigetragen, 30 Demonstranten des sogenannten Arabischen Frühlings ins Foltergefängnis des Hauptangeklagten zu bringen. Über die Revision von Eyad A. gegen sein Urteil ist noch nicht entschieden.",1,0,2
25,25,"Die Frau wurde misstrauisch, verwickelte den 38-jährigen Täter, einen Bewohner der Landesunterkunft für [Zielgruppe] in Boostedt, in ein Gespräch. Ihre Kollegin hatte die Lage schnell erkannt und rief mit dem Handy die Polizei an. Die Kunden verließen den Verkaufsraum und verständigten ebenfalls die Polizei. Die war schnell vor Ort und nahm den Mann vorläufig fest. Eine Waffe fanden die Polizisten nicht bei ihm.",1,0,"Die Frau wurde misstrauisch, verwickelte den 38-jährigen Täter, einen Bewohner der Landesunterkunft für [Zielgruppe] in Boostedt, in ein Gespräch. Ihre Kollegin hatte die Lage schnell erkannt und rief mit dem Handy die Polizei an. Die Kunden verließen den Verkaufsraum und verständigten ebenfalls die Polizei. Die war schnell vor Ort und nahm den Mann vorläufig fest. Eine Waffe fanden die Polizisten nicht bei ihm.",1,1,"Die Frau wurde misstrauisch, verwickelte den 38-jährigen Täter, einen Bewohner der Landesunterkunft für [Zielgruppe] in Boostedt, in ein Gespräch. Ihre Kollegin hatte die Lage schnell erkannt und rief mit dem Handy die Polizei an. Die Kunden verließen den Verkaufsraum und verständigten ebenfalls die Polizei. Die war schnell vor Ort und nahm den Mann vorläufig fest. Eine Waffe fanden die Polizisten nicht bei ihm.",1,0,2
26,26,"Der [Zielgruppe] hatte im Juli 2021 einen Mitbewohner mit mindestens 111 Messerstichen getötet und die Leiche enthauptet. Er hatte geglaubt, in dem Mitbewohner befänden sich zwei Dämonen, die er töten wollte. Der Messerangriff war laut Gutachten derartig gewaltsam, dass dem Opfer noch bei lebendigem Leib Innereien austraten.",1,1,"Der [Zielgruppe] hatte im Juli 2021 einen Mitbewohner mit mindestens 111 Messerstichen getötet und die Leiche enthauptet. Er hatte geglaubt, in dem Mitbewohner befänden sich zwei Dämonen, die er töten wollte. Der Messerangriff war laut Gutachten derartig gewaltsam, dass dem Opfer noch bei lebendigem Leib Innereien austraten.",1,1,"Der [Zielgruppe] hatte im Juli 2021 einen Mitbewohner mit mindestens 111 Messerstichen getötet und die Leiche enthauptet. Er hatte geglaubt, in dem Mitbewohner befänden sich zwei Dämonen, die er töten wollte. Der Messerangriff war laut Gutachten derartig gewaltsam, dass dem Opfer noch bei lebendigem Leib Innereien austraten.",1,0,2
